0.5368421052631582, 0.15019762845849807, 0.39572192513368976, 0.25257731958762886, 0.30434782608695665, 0.4896551724137931, 0.4852320675105485, 0.28301886792452835, 0.30283911671924296, 0.20648464163822525, 0.5691056910569106, 0.5201465201465201, 0.529243937232525; 1.0, 0.0, 0.0
0.5315789473684216, 0.20355731225296445, 0.39572192513368976, 0.3298969072164949, 0.4021739130434784, 0.6965517241379311, 0.561181434599156, 0.28301886792452835, 0.5110410094637223, 0.32081911262798635, 0.3252032520325204, 0.7619047619047619, 0.43295292439372324; 1.0, 0.0, 0.0
0.7657894736842104, 0.1956521739130435, 0.4866310160427806, 0.35051546391752575, 0.4130434782608695, 0.6551724137931034, 0.6751054852320674, 0.3584905660377359, 0.526813880126183, 0.6501706484641638, 0.5203252032520327, 0.6703296703296704, 0.7004279600570614; 1.0, 0.0, 0.0
0.736842105263158, 0.17984189723320157, 0.663101604278075, 0.3402061855670103, 0.26086956521739124, 0.5068965517241381, 0.5590717299578059, 0.16981132075471697, 0.5930599369085173, 0.3686006825938566, 0.6178861788617886, 0.7692307692307694, 0.7039942938659058; 1.0, 0.0, 0.0
0.8394736842105264, 0.1897233201581028, 0.5026737967914437, 0.2938144329896908, 0.5217391304347826, 0.7655172413793105, 0.561181434599156, 0.2452830188679245, 0.5110410094637223, 0.4351535836177475, 0.37398373983739835, 0.7472527472527473, 0.4935805991440799; 1.0, 0.0, 0.0
0.7078947368421056, 0.13636363636363638, 0.6096256684491977, 0.31443298969072164, 0.4130434782608695, 0.8344827586206898, 0.7025316455696201, 0.11320754716981132, 0.5141955835962145, 0.4709897610921502, 0.3333333333333333, 0.5860805860805862, 0.7182596291012839; 1.0, 0.0, 0.0
0.3526315789473684, 0.09288537549407117, 0.6417112299465241, 0.38659793814432997, 0.30434782608695665, 0.496551724137931, 0.48734177215189867, 0.4528301886792453, 0.526813880126183, 0.2832764505119454, 0.5772357723577235, 0.3772893772893772, 0.2853067047075606; 0.0, 1.0, 0.0
0.6078947368421055, 0.03952569169960474, 0.5347593582887699, 0.3298969072164949, 0.4347826086956522, 0.5344827586206896, 0.20253164556962022, 0.7924528301886793, 0.0031545741324921217, 0.16126279863481227, 0.43902439024390244, 0.24175824175824173, 0.33666191155492153; 0.0, 1.0, 0.0
0.2131578947368422, 0.4249011857707511, 0.4652406417112299, 0.38144329896907214, 0.4565217391304349, 0.2551724137931035, 0.20675105485232065, 0.5660377358490566, 0.17034700315457413, 0.11689419795221842, 0.39024390243902435, 0.45787545787545786, 0.15834522111269614; 0.0, 1.0, 0.0
0.34210526315789513, 0.04940711462450595, 0.31550802139037415, 0.21649484536082475, 0.717391304347826, 0.3172413793103448, 0.3185654008438818, 0.4150943396226414, 0.7413249211356466, 0.18088737201365188, 0.47154471544715454, 0.380952380952381, 0.33666191155492153; 0.0, 1.0, 0.0
0.1631578947368424, 0.18379446640316208, 0.6737967914438502, 0.7938144329896908, 0.19565217391304357, 0.32413793103448274, 0.26793248945147674, 0.5094339622641509, 0.29337539432176657, 0.11262798634812288, 0.7154471544715448, 0.7106227106227105, 0.20256776034236804; 0.0, 1.0, 0.0
0.16052631578947407, 0.26086956521739135, 0.5882352941176471, 0.5670103092783507, 0.15217391304347827, 0.33448275862068966, 0.28481012658227844, 0.660377358490566, 0.2965299684542587, 0.1296928327645051, 0.42276422764227645, 0.5421245421245422, 0.2867332382310984; 0.0, 1.0, 0.0
0.331578947368421, 0.4130434782608696, 0.4598930481283422, 0.38144329896907214, 0.19565217391304357, 0.5068965517241381, 0.40295358649789026, 0.22641509433962262, 0.49842271293375395, 0.07423208191126279, 0.5447154471544715, 0.7435897435897436, 0.008559201141226797; 0.0, 1.0, 0.0
0.331578947368421, 0.13241106719367587, 0.3315508021390373, 0.27835051546391754, 0.16304347826086962, 0.5413793103448276, 0.45569620253164556, 0.3018867924528301, 0.42902208201892744, 0.13822525597269622, 0.6097560975609757, 0.5384615384615385, 0.10699001426533525; 0.0, 1.0, 0.0
0.3526315789473684, 0.06521739130434784, 0.39572192513368976, 0.4072164948453608, 0.19565217391304357, 0.8758620689655172, 0.7194092827004218, 0.20754716981132074, 0.48580441640378547, 0.27474402730375425, 0.45528455284552855, 0.5494505494505495, 0.27246790299572043; 0.0, 1.0, 0.0
0.331578947368421, 0.48023715415019763, 0.4545454545454545, 0.38144329896907214, 0.19565217391304357, 0.6448275862068966, 0.5590717299578059, 0.6037735849056604, 0.7570977917981072, 0.08703071672354948, 0.7642276422764227, 0.5714285714285714, 0.09129814550641938; 0.0, 1.0, 0.0
0.4131578947368424, 0.11857707509881424, 0.28877005347593576, 0.4072164948453608, 0.19565217391304357, 0.16206896551724137, 0.2151898734177215, 0.3018867924528301, 0.2965299684542587, 0.09982935153583619, 0.45528455284552855, 0.5494505494505495, 0.20256776034236804; 0.0, 1.0, 0.0
0.34473684210526345, 0.3379446640316206, 0.5882352941176471, 0.5360824742268042, 0.30434782608695665, 0.5448275862068966, 0.3734177215189873, 0.39622641509433965, 0.28391167192429023, 0.1296928327645051, 0.2601626016260163, 0.7728937728937728, 0.11412268188302424; 0.0, 1.0, 0.0
0.38947368421052664, 0.1956521739130435, 0.3315508021390373, 0.5103092783505154, 0.16304347826086962, 0.42068965517241386, 0.33333333333333326, 0.3584905660377359, 0.33753943217665616, 0.14163822525597267, 0.45528455284552855, 0.8424908424908424, 0.2810271041369472; 0.0, 1.0, 0.0
0.10000000000000053, 0.0, 0.6096256684491977, 0.5360824742268042, 0.19565217391304357, 0.5172413793103449, 0.35232067510548515, 0.5471698113207547, 0.3249211356466877, 0.15358361774744025, 0.5040650406504066, 0.380952380952381, 0.11126961483594863; 0.0, 1.0, 0.0
0.3526315789473684, 0.17588932806324112, 0.5026737967914437, 0.7164948453608249, 0.19565217391304357, 0.4275862068965518, 0.4451476793248945, 0.5094339622641509, 0.4700315457413249, 0.07167235494880547, 0.3333333333333333, 0.5531135531135531, 0.0456490727532097; 0.0, 1.0, 0.0
0.26578947368421035, 0.7035573122529645, 0.5454545454545453, 0.5876288659793816, 0.10869565217391308, 0.38620689655172424, 0.29746835443037967, 0.5471698113207547, 0.2965299684542587, 0.11262798634812288, 0.25203252032520335, 0.4761904761904761, 0.21540656205420824; 0.0, 1.0, 0.0
0.4684210526315793, 0.31027667984189733, 0.5561497326203207, 0.6907216494845361, 0.30434782608695665, 0.05862068965517242, 0.15822784810126583, 0.26415094339622647, 0.13249211356466878, 0.37713310580204773, 0.14634146341463422, 0.032967032967033016, 0.20114122681883026; 0.0, 0.0, 1.0
0.38947368421052664, 0.09881422924901187, 0.47593582887700536, 0.3556701030927836, 0.16304347826086962, 0.3517241379310345, 0.05063291139240504, 0.8867924528301885, 0.26498422712933756, 0.35580204778157, 0.21951219512195125, 0.08791208791208788, 0.2653352353780314; 0.0, 0.0, 1.0
0.6131578947368421, 0.3596837944664032, 0.5294117647058824, 0.48453608247422686, 0.2065217391304348, 0.14482758620689656, 0.033755274261603366, 0.4528301886792453, 0.07255520504731863, 0.3686006825938566, 0.1788617886178862, 0.4395604395604396, 0.35805991440798857; 0.0, 0.0, 1.0
0.560526315789474, 0.5592885375494071, 0.42245989304812814, 0.5360824742268042, 0.34782608695652184, 0.17931034482758623, 0.04430379746835443, 0.5660377358490566, 0.28075709779179814, 0.23208191126279862, 0.09756097560975613, 0.15018315018315015, 0.3937232524964337; 0.0, 0.0, 1.0
0.7500000000000004, 0.8498023715415021, 0.4652406417112299, 0.48453608247422686, 0.10869565217391308, 0.0, 0.0, 0.5094339622641509, 0.08517350157728709, 0.3088737201365188, 0.08130081300813008, 0.02197802197802201, 0.09771754636233951; 0.0, 0.0, 1.0
0.6499999999999999, 0.4703557312252965, 0.6737967914438502, 0.6907216494845361, 0.5760869565217391, 0.14482758620689656, 0.2594936708860759, 0.16981132075471697, 0.26498422712933756, 0.6245733788395904, 0.08943089430894308, 0.010989010989011005, 0.15834522111269614; 0.0, 0.0, 1.0
0.5631578947368423, 0.8794466403162058, 0.5133689839572192, 0.5876288659793816, 0.2500000000000001, 0.26206896551724146, 0.061181434599156106, 0.9056603773584904, 0.359621451104101, 0.5648464163822525, 0.09756097560975613, 0.07692307692307693, 0.318830242510699; 0.0, 0.0, 1.0
0.8710526315789475, 0.1857707509881423, 0.716577540106952, 0.7422680412371134, 0.30434782608695665, 0.6275862068965518, 0.2046413502109704, 0.7547169811320755, 0.7223974763406941, 0.9999999999999999, 0.07317073170731708, 0.2527472527472527, 0.27246790299572043; 0.0, 0.0, 1.0
0.5078947368421058, 0.5355731225296444, 0.5294117647058824, 0.4072164948453608, 0.39130434782608703, 0.1413793103448276, 0.07594936708860757, 0.5094339622641509, 0.16719242902208203, 0.341296928327645, 0.16260162601626021, 0.1758241758241758, 0.2831669044222539; 0.0, 0.0, 1.0
0.7105263157894739, 0.7154150197628459, 0.48128342245989286, 0.6134020618556701, 0.19565217391304357, 0.103448275862069, 0.027426160337552727, 0.7358490566037735, 0.2334384858044164, 0.45563139931740615, 0.2439024390243903, 0.1758241758241758, 0.17261055634807418; 0.0, 0.0, 1.0
0.6236842105263158, 0.7628458498023716, 0.8021390374331551, 0.7422680412371134, 0.4565217391304349, 0.3448275862068966, 0.13080168776371304, 0.26415094339622647, 0.22082018927444796, 0.6160409556313993, 0.15447154471544716, 0.23809523809523808, 0.2510699001426534; 0.0, 0.0, 1.0
0.7052631578947373, 0.9703557312252966, 0.5828877005347594, 0.5103092783505154, 0.2717391304347826, 0.24137931034482762, 0.05696202531645568, 0.7358490566037735, 0.20504731861198738, 0.5477815699658704, 0.13008130081300812, 0.17216117216117216, 0.3295292439372326; 0.0, 0.0, 1.0
0.5631578947368423, 0.36561264822134387, 0.5401069518716578, 0.48453608247422686, 0.5434782608695653, 0.2310344827586207, 0.07172995780590717, 0.7547169811320755, 0.3312302839116719, 0.6843003412969284, 0.09756097560975613, 0.12820512820512825, 0.40085592011412274; 0.0, 0.0, 1.0
