0.0008104088017267165, 0.2766317213391951, 0.4133093773754405, 0.2704135737009544, 0.0003616994816562567, 0.00039648983383747214, 0.0003180191693290735, 0.0004077777777777778, 0.00022212474328138466, 0.00013932000548043334, 0.0001372486262519412, 0.00012789069933058319, 0.3633638114453094, 0.004487464012737556, 0.13794744535472686, 0.0014207851706742355, 7.047979797979799e-05, 0.001068333333333333, 0.00039358394285927793, 0.0005416141060503489, 0.001252372639518223, 0.4067164179104479, 0.4287564121719209, 0.27374164372788046, 0.00037003424506606124, 0.0005043702875852062, 0.0003166932907348243, 0.6219931271477663, 0.0004094928044556936, 0.0002877215965125553; 1.0, 0.0
0.000817482195257997, 0.4815691579303347, 0.41400041462234816, 0.27113467656415696, 0.0002552311611057642, 0.00029178936779042516, 0.0003175079872204473, 0.00033111111111111107, 0.0002237701117501356, 4.387425586952864e-05, 0.00010157024889758165, 0.2206180689106288, 0.29595767326900785, 0.0026977721492183583, 0.27385525376482983, 0.001074459988292357, 0.00012755050505050506, 0.00166, 0.0007075347351220075, 0.00035125238343878347, 0.0008934059422023511, 0.4168443496801706, 0.3067383833856268, 0.16990267400707826, 0.00022673587455238861, 0.00015606262660593578, 0.0001854632587859425, 0.0003845360824742268, 0.00022874227604080955, 4.527451970846684e-05; 1.0, 0.0
0.0006032594197392141, 0.4362529590801487, 0.34420565268467973, 0.1844326617179215, 0.0004918364662863467, 0.0007578869597446927, 0.0006798722044728434, 0.0004953703703703703, 0.0002968244717626799, 0.0003445796820630238, 3.501702206681533e-05, 0.23924789705066893, 0.210093878496775, 0.0009294588574476838, 0.16031546384743517, 0.0021152875417608905, 0.00013891414141414143, 0.0013566666666666668, 0.00037841879667598055, 0.0011998789419462091, 0.000711917193000751, 0.5327825159914712, 0.29080133472782504, 0.12595851356665355, 0.0005079251298999727, 0.0007043754465084453, 0.0005545527156549521, 0.0007587628865979381, 0.00037345302462932814, 0.0005091793365935614; 1.0, 0.0
0.000685108687744032, 0.602975989178221, 0.36583511851288786, 0.21857900318133616, 0.0004983433155178512, 0.0005058837690521453, 0.0005236421725239616, 0.00045456790123456784, 0.0003738277161002266, 0.0002669658668552318, 8.997912727904336e-05, 0.21140551653368586, 0.2935102491899893, 0.002287507177091944, 0.1323724377060883, 0.0014870869970339748, 0.00011972222222222224, 0.0009083333333333333, 0.00034486187746187596, 0.0007619803033292364, 0.0009555733590559378, 0.6692430703624735, 0.36700034862293934, 0.1862957137239481, 0.0005225253412353282, 0.0005958660313648354, 0.000561182108626198, 0.0005883161512027491, 0.00048782416264973297, 0.0004571396587677375; 1.0, 0.0
0.0006992554748065932, 0.35238417314846116, 0.35208347729942646, 0.22948038176033936, 0.00037446917327308424, 0.25987601587432363, 0.00023626198083067092, 0.0003246296296296296, 0.0001378818776813335, 0.00011879403782217419, 0.0001257271209794602, 0.00018011563513854186, 0.32573466623039976, 0.003595672162656318, 0.13614576605364243, 0.00034699190465812185, 5.0454545454545465e-05, 0.0009241666666666667, 0.00020063165737817593, 0.00019839625416137057, 0.0011170081028208968, 0.5026652452025587, 0.36351411922904536, 0.23417223751474636, 0.0004068051476884377, 0.00015105304559320814, 0.0002327476038338658, 0.0005529209621993127, 0.00026919509013162803, 0.00015681289584848268; 1.0, 0.0
0.0012176341721704407, 0.4206966520121743, 0.5957432105590492, 0.47359490986214203, 0.0003715410911189072, 0.0003008152700358603, 0.00047252396166134184, 0.0005862962962962962, 0.00013656558290633285, 5.118663184778345e-05, 0.0002251044549762373, 0.20812994235521726, 0.5980105950212093, 0.010416454577661226, 0.1625250705374443, 0.0006177552290657725, 8.563131313131315e-05, 0.0012675, 0.00018320787240162155, 0.00018372739987956868, 0.001944235827082333, 0.5026652452025587, 0.6792668957617412, 0.5438458513566653, 0.00043276107895129156, 0.29771345425346557, 0.000429073482428115, 0.0008206185567010309, 0.00022120334250570251, 0.0001220619554336825; 1.0, 0.0
0.0005840602087257382, 0.157253973621914, 0.30177596572455256, 0.1793425238600212, 0.00036731163911842923, 0.00022351744320595429, 0.00021290734824281146, 0.00029512345679012347, 0.0002362749121126432, 9.878121935537169e-05, 5.513614607737125e-05, 8.77034986284966e-05, 0.2097879504868977, 0.0013723007008099425, 0.22942516232110682, 0.00045737148150282755, 6.027777777777778e-05, 0.0010958333333333332, 0.00038454938768624984, 0.00023423493223622747, 0.0007199387951754074, 0.19296375266524524, 0.24548035260720158, 0.12927644514353126, 0.7782930871297893, 0.00014179004673948537, 0.19089456869009583, 0.00044261168384879723, 0.00025963351589198007, 0.0001014773717603566; 0.0, 1.0
0.0005375779083773231, 0.20290835306053434, 0.2891299841061433, 0.15970307529162248, 0.0004462885216658151, 0.45844586527389536, 0.00014594249201277954, 0.0001919753086419753, 0.0002632589550001596, 0.0002328414456233761, 2.565362352211024e-05, 7.93303121347863e-05, 0.140954148264502, 0.0004672744967891421, 0.08104157459972125, 0.0006196072353886702, 4.2878787878787885e-05, 0.0005408333333333334, 0.0002871052568914458, 0.0002550713729774233, 0.0006587740785936527, 0.22574626865671643, 0.22750136959011907, 0.10944258749508455, 0.000324611365356067, 0.0002365940043954442, 0.1509584664536741, 0.00025027491408934706, 0.00029769593642288645, 0.00015490477432820245; 0.0, 1.0
0.9595806083926824, 0.09232330064254302, 0.11436666436320925, 0.05531283138918344, 0.000404807357814974, 0.0001644158353028454, 9.44408945686901e-05, 0.00012814814814814815, 0.00021323975355012925, 0.0002449004516226033, 5.771195088149087e-05, 0.00012623243990273346, 0.1945935259963244, 0.000572131301079516, 0.26831424006526833, 0.0004470002460946001, 5.012626262626263e-05, 0.0011841666666666665, 0.0003997145338695471, 0.0003455848715571782, 0.00023062106252137022, 0.09701492537313439, 0.0733104238258877, 0.031876720408965775, 0.0003311003481717803, 8.271479894788591e-05, 7.082268370607028e-05, 0.00021398625429553265, 0.4502094812202408, 0.00013119780998532713; 0.0, 1.0
0.000765947470958667, 0.15387216773757179, 0.4057079676594568, 0.23792152704135738, 0.0004446618093579391, 0.000700843257553543, 0.0006635782747603833, 0.0006022222222222222, 0.00044556578133777007, 0.0002611929384513465, 0.00011392715032275009, 7.153035112230795e-05, 0.3450081308526705, 0.0035457888285764312, 0.1725532855151783, 0.0018900835728965244, 0.0001627777777777778, 0.0018766666666666665, 0.000930494650284953, 0.0005832869875327406, 0.0010167380756376924, 0.18816631130063965, 0.37198067632850235, 0.19556134486826582, 0.7512556587309831, 0.0005369798243661691, 0.0005035942492012779, 0.0008223367697594502, 0.0005703846786805396, 0.00025684472100256646; 1.0, 0.0
0.0013540496188451374, 0.4507947243828203, 0.6454978923363969, 0.5346765641569459, 0.00033876283811520315, 0.0002990100895867733, 0.00035047923322683704, 0.0005328395061728395, 0.00019810236363762004, 3.6177017997681446e-05, 0.00020195701991218941, 0.23064951483218885, 0.4387240778784211, 0.008542266454374055, 0.10249175646734882, 0.00038292082732233816, 4.330808080808081e-05, 0.000865, 9.512095946459677e-05, 0.00018206048462027303, 0.002129735377371261, 0.6281982942430705, 0.6852432890084168, 0.5971785292961069, 0.00037273798790594194, 0.00021995841461732975, 0.00025199680511182106, 0.0006903780068728522, 0.00023113266960072155, 0.00011691580951535106; 1.0, 0.0
0.000898320978472632, 0.3946567467027392, 0.4575357611775275, 0.3228419936373277, 0.00048370290474696606, 0.00045606078865734364, 0.000487220447284345, 0.0005660493827160494, 0.0002724730184251652, 0.0001711352553507347, 0.00024202122706815804, 0.00011085771360254648, 0.5562004336713097, 0.009418787896063492, 0.14736376924907363, 0.0006136808151553974, 6.921717171717173e-05, 0.0009416666666666666, 0.00021934609309373436, 0.00031774738672694057, 0.0018580036037047771, 0.5207889125799574, 0.6304596842472234, 0.4988694455367676, 0.0005912004093682958, 0.0003123993623616246, 0.00037499999999999995, 0.0007199312714776632, 0.00037657892389998237, 0.00023475676885871674; 1.0, 0.0
0.0009478347331915961, 0.22624281366249566, 0.498997995991984, 0.3262778366914104, 0.0005365710547529401, 0.0007517493462177967, 0.0007121405750798722, 0.0008648148148148148, 0.9999999999999998, 0.00031007039893757586, 0.3640546787666838, 0.1997362835228915, 0.7418987356668394, 0.010314651855049211, 0.21470578237073806, 0.0013237400393543933, 9.424242424242425e-05, 0.0019974999999999997, 0.00049038274828458, 0.00109169614161792, 0.0014358667892634867, 0.25, 0.5079436226903731, 0.3135568226504129, 0.00045060578169450364, 0.00034746642945071804, 0.0003077476038338658, 0.8762886597938144, 0.0004598749456415311, 0.0002940820015801559; 1.0, 0.0
0.0006891506269047638, 0.39972945552925254, 0.37053417179185955, 0.21264050901378578, 0.00042920804243311577, 0.0006044466215722963, 0.0004552715654952076, 0.0005421604938271605, 0.00035704495771896646, 0.00024733791028202156, 4.977568743096017e-05, 0.00012754266957412089, 0.00013650507800725754, 0.0011167758670537885, 0.09310942652207907, 0.0010481614985072087, 6.770202020202022e-05, 0.0011266666666666664, 0.00021482881550722026, 0.0004694366753228464, 0.0009716165634052505, 0.564765458422175, 0.35853379152348225, 0.17491643727880457, 0.00043979081033498115, 0.0006021043775316284, 0.00044241214057507983, 0.0009281786941580756, 0.0004962824783232677, 0.0004189772283621333; 1.0, 0.0
0.0007619055317979354, 0.5262089956036522, 0.40501693041254927, 0.24979851537645809, 0.0004519820147433816, 0.0005427094502135204, 0.0005376996805111821, 0.0005401851851851852, 0.00024976693355640135, 0.00019807558790219983, 0.1527690684828179, 0.20710632542444585, 0.35663339522800847, 0.003402246989693492, 0.11965870075126625, 0.0010489023010363677, 9.030303030303031e-05, 0.0009024999999999999, 0.0003161448985190364, 0.0003454181800312486, 0.0012373321354407418, 0.6580490405117272, 0.49250460680312774, 0.26636846244593, 0.0005025176442202115, 0.5774938277944807, 0.0005059904153354632, 0.00069553264604811, 0.0004527037649617951, 0.0002527971905050023; 1.0, 0.0
0.0009912855791694626, 0.1805884342238755, 0.4920876235229079, 0.3442629904559915, 0.00037284246096520814, 0.00034774996171212265, 0.00031549520766773164, 0.0004909259259259258, 0.00018823015282511406, 0.00014791525443732915, 0.00017014234976400926, 9.464362141912695e-05, 0.47461963103735927, 0.00519397490766493, 0.1330523166876296, 0.001040012670686459, 8.603535353535354e-05, 0.0011283333333333332, 0.00036680294002494433, 0.000474604112626663, 0.0012112619283731088, 0.19989339019189767, 0.42078788784302007, 0.25604600865119936, 0.0002937886969814278, 0.00023999673866824031, 0.00019880191693290734, 0.0005003436426116839, 0.0002189968253734761, 0.00013963980216596077; 1.0, 0.0
0.0010983969669288536, 0.5207981061887047, 0.5598092737198536, 0.40063626723223755, 0.0004373416039724964, 0.000611306307278827, 0.0007408945686900959, 0.0007679012345679012, 0.0003343388728502026, 0.00015407304473480702, 0.00025034038042200384, 0.30005074273849225, 0.5683355780631099, 0.009663114430332326, 0.1541625590644865, 0.0011663195019080848, 0.00013121212121212122, 0.0009649999999999999, 0.0003932612801745268, 0.0006109577808370487, 0.0015261098137283706, 0.5860874200426439, 0.5482842771054335, 0.3649233189146677, 0.0004214053590237931, 0.0003765787115624183, 0.0004898562300319488, 0.0006350515463917526, 0.00034550380762112627, 0.0002473619352654163; 1.0, 0.0
0.0004122777943946387, 0.3040243490023672, 0.23592011609425756, 0.12602332979851538, 0.0004739426308997093, 0.0004773619179565705, 0.0003891373801916933, 0.0003198765432098766, 0.00037316956871272624, 0.00035958929591312593, 0.00012913832193626727, 0.00013712372404614155, 0.3542879471522824, 0.0031477401831634584, 0.1304687765577727, 0.001181135552491267, 0.00010618686868686868, 0.0008700000000000001, 0.00047908955431829475, 0.0007954853000410794, 0.0008914005416586871, 0.42910447761194037, 0.34359280840679324, 0.17290110106173812, 0.0005003546499483071, 0.000520060673398655, 0.000555591054313099, 0.0005312714776632302, 0.0005876690628829803, 0.0004924109959607958; 1.0, 0.0
0.0009357089157094007, 0.4825836996956374, 0.4768848040909405, 0.320593849416755, 0.0005455179724462589, 0.0004701411961602224, 0.0007722044728434505, 0.0007425925925925925, 0.0003557286629439656, 0.000177806194839669, 0.00017035119880218113, 0.2861295524800007, 0.4077233728775199, 0.0058740170947131805, 0.2228303362001564, 0.0010581623326508566, 0.00012732323232323233, 0.0009266666666666666, 0.0004239142352258726, 0.0004932735635307745, 0.0012984968520224965, 0.5349147121535183, 0.4267642810896957, 0.28480141565080613, 0.0004987324042443786, 0.00031060347482876, 0.00044632587859424913, 0.0006347079037800688, 0.6487960231206221, 0.00017219351173922625; 1.0, 0.0
0.001163067993500562, 0.5667906662157591, 0.5812314283739894, 0.4320254506892895, 0.00033656677649957043, 0.0005506522441895033, 0.0005293929712460063, 0.00046870370370370365, 0.00022574455391263684, 0.00016228343179811055, 0.00015465271276626292, 5.0361952993954626e-05, 0.3596926753267816, 0.005913720156531866, 0.11224801985246624, 0.0011455770310916302, 8.830808080808082e-05, 0.0008035833333333333, 0.00024354579445005984, 0.0005002746076198163, 0.001626379840911575, 0.5031982942430704, 0.5527665720404402, 0.4000688163586315, 0.00043113883324736327, 0.622863618098429, 0.0004865015974440894, 0.0006134020618556701, 0.0003874276331334291, 0.0003310879947007418; 1.0, 0.0
0.0008457757693831192, 0.27629354075076085, 0.43680464377029926, 0.2815270413573701, 0.8454623307517679, 0.0004928864698187188, 0.0004325878594249201, 0.00047851851851851853, 0.0002734602395064158, 0.0001948684054555969, 0.11622048680274226, 6.663746219322047e-05, 0.22253495089845243, 0.002539977929169738, 0.0840330421185029, 0.0009788964620308332, 6.727272727272727e-05, 0.0007555833333333334, 0.00029517182401022095, 0.00048710597707138056, 0.0012313159338097498, 0.4061833688699361, 0.4098311668907814, 0.26440228077074324, 0.0003970716734648675, 0.0005228017648961853, 0.0004212460063897763, 0.0006405498281786942, 0.7848645796079204, 0.0003946920453767488; 1.0, 0.0
0.0009074153415842783, 0.4017585390598579, 0.45822679842443503, 0.30795334040296923, 0.00035356592011687605, 0.0004123754217894379, 0.0004306709265175719, 0.0003714814814814814, 0.00023989472274389538, 8.466961659031852e-05, 0.00012182860560025214, 0.00011454273455332366, 0.30666515361471386, 0.0035742935909077946, 0.13811741510011216, 0.0008422183954009795, 9.33080808080808e-05, 0.0009958333333333334, 0.0006455834996498141, 0.0002950773392005194, 0.0012112619283731088, 0.45309168443496806, 0.4138154290552319, 0.25653755406999607, 0.0004603392559180738, 0.0003366911042535303, 0.00043202875399361027, 0.0006230240549828178, 0.0006064244585069051, 0.0001809246132411143; 1.0, 0.0
0.0006558046288287269, 0.4061548867095027, 0.344412963858752, 0.2076352067868505, 0.00037089040619575674, 0.0003264488324128959, 0.000421405750798722, 0.0003455555555555555, 0.0002362749121126432, 0.00014483635928859038, 0.0995125637489934, 0.20853938912752584, 0.27087157645906806, 0.0015097343763361606, 0.14158479790597273, 0.0010259374226324358, 0.0001215909090909091, 0.0009674999999999998, 0.000400037196554298, 0.0005212777398869416, 0.0007981494163783069, 0.48880597014925375, 0.32765575974899147, 0.15100275265434526, 0.0003970716734648675, 0.0003747828240295536, 0.00041421725239616607, 0.0004972508591065292, 0.0003725336424909004, 0.00026806216266724394; 1.0, 0.0
0.0005325254844264084, 0.29455529252620893, 0.2682606592495336, 0.16131495227995757, 0.0003025684892649594, 6.599739721862129e-05, 8.185303514376996e-05, 0.0001804320987654321, 9.872210812505983e-05, 0.00011122508724819115, 2.520111727273787e-05, 0.4793884290096478, 4.06476349123658e-05, 0.0004153551082570152, 0.08971003161437263, 9.804521473420674e-05, 3.391414141414142e-05, 0.00097, 0.0006075093028491954, 0.00014705526417506395, 0.0005384500459738075, 0.2875799573560768, 0.16958015837442103, 0.08865021627998425, 0.00013972942996503022, 1.7864354932179673e-05, 3.8602236421725236e-05, 0.0001722680412371134, 7.759585248329713e-05, 3.845153972685875e-05; 0.0, 1.0
0.0007305805033022643, 0.5238417314846127, 0.35761177527468735, 0.23554612937433722, 0.0003354280778840572, 0.00011527882347869682, 7.661341853035144e-05, 0.00017895061728395058, 0.00013097133011257943, 6.516994731497236e-05, 0.4225324094548048, 0.44786102754188756, 0.8235815143040822, 0.00976491715294434, 0.17574871672842232, 0.0003218046186667125, 4.5909090909090914e-05, 0.0015975, 0.0, 0.00014322135907868388, 0.000707906391913423, 0.3512793176972282, 0.22476218935205938, 0.1262288635469917, 0.00012274992493058, 2.2703799231267508e-05, 1.915335463258786e-05, 9.962199312714775e-05, 0.0, 0.0; 1.0, 0.0
0.0005779972999846408, 0.3757186337504227, 0.3082717158454842, 0.1763308589607635, 0.00039830050858346937, 0.00038313149851422815, 0.0003396166134185304, 0.0003357407407407407, 0.5656227242497366, 0.00018255282486064138, 0.07410259743808366, 4.73320468788712e-05, 0.15747426079787696, 0.0008592149788453941, 0.12421388992759289, 0.0007459140666102966, 7.699494949494949e-05, 0.0010516666666666667, 0.0001899837887813927, 0.0003820903157357534, 0.0007620522065923532, 0.37313432835820903, 0.2833308431694806, 0.13645300825796303, 0.8702203436857302, 0.00037355405887548837, 0.40175718849840253, 0.0007759450171821306, 0.0002283745231854385, 0.0003010206252902658; 1.0, 0.0
0.0005739553608239087, 0.40142035847142366, 0.2929306889641352, 0.1779427359490986, 0.00023579194902664444, 0.0001477720715622631, 9.936102236421725e-05, 0.00012537037037037036, 0.00020303846904387308, 7.581779303769437e-05, 4.4206379746377196e-05, 9.546251496374411e-05, 0.16022761288677279, 0.0010638384512955414, 0.05326851820375972, 0.0003247678287833489, 3.5101010101010104e-05, 0.0005734166666666666, 0.00019095177683564575, 6.520972494364658e-05, 0.0008021602174656351, 0.48587420042643925, 0.259425270182778, 0.14812721195438455, 0.00020672817753727193, 0.00016731055378545634, 0.0001665335463258786, 0.0003821305841924398, 0.0002627594151626342, 9.494350110000313e-05; 1.0, 0.0
0.00032234464806835713, 0.3936422049374365, 0.19425057010572877, 0.09654294803817605, 0.0005699186570644007, 0.00036977316319098427, 0.00033354632587859423, 0.00034993827160493824, 0.0002395656490501452, 0.00024041039619735914, 4.354502445883298e-05, 0.29227125406462934, 0.1857216137098823, 0.0007014207587967732, 0.21589557058843523, 0.0005699734659350105, 6.553030303030304e-05, 0.0008641666666666667, 0.00018353053508637256, 0.0003575866614241069, 0.0004923258334695336, 0.621535181236674, 0.183325862841775, 0.08081006685017696, 0.0006474382604378126, 0.00022922141347105253, 0.0003213258785942492, 0.0004893470790378007, 0.00025724312233206797, 0.00023718528715725511; 1.0, 0.0
0.0011428582976969032, 0.5106526885356779, 0.5839955773616199, 0.40742311770943795, 0.00031053937957355247, 0.7905990679059062, 0.0006731629392971246, 0.0006148765432098765, 0.7597762035623542, 0.0001728029902229684, 0.0003026918726570836, 0.3409954199693497, 0.0008217838201324411, 0.009652934158071124, 0.1643607437876058, 0.003642822356886952, 0.00024553030303030304, 0.0021983333333333334, 0.001466437369656375, 0.0011253678298556924, 0.0016203636392805826, 0.5636993603411515, 0.6324518153294487, 0.36025363743609906, 0.00028946270843761894, 0.0006778152151013421, 0.0005784345047923322, 0.000856701030927835, 0.8584151506821357, 0.0002819394100874637; 1.0, 0.0
0.0005577876041809817, 0.3574568819749746, 0.30080851357888194, 0.17039236479321318, 0.00041863441243192095, 0.00044847903077117825, 0.0003146006389776358, 0.0003801234567901234, 0.00026556247085641094, 0.00022912111398531673, 9.011835997115795e-05, 9.513495754589723e-05, 0.2474170957018073, 0.0021633078555052874, 0.11418567494985893, 0.0007118371502689779, 5.517676767676768e-05, 0.0007966666666666666, 0.0003003344269662371, 0.000403760214106597, 0.0009475517568812813, 0.42590618336887, 0.3122167438617461, 0.17744789618560752, 0.8269604582476404, 0.0003261993402457422, 0.00029265175718849837, 0.0005127147766323024, 0.00039974735378836015, 0.00027557900501986297; 1.0, 0.0
0.0005466722714889697, 0.4091985120054108, 0.2876788058876374, 0.16458112407211029, 0.0003620248241178319, 0.0003080359918322084, 0.0002638658146964856, 0.0003241975308641975, 0.0001905336686813655, 0.0001515072987775247, 2.8647126402573574e-05, 5.161076564949579e-05, 0.13595732410317254, 0.0004489500067189798, 0.055648094639154225, 0.00042922098539478184, 3.6666666666666666e-05, 0.0005710833333333333, 0.00010480084000712695, 0.00013755384719707863, 0.0008322412256205964, 0.4762793176972282, 0.2743662532994671, 0.13652674007078253, 0.00042789434183950647, 0.0003432130116097229, 0.00029776357827476037, 0.0005522336769759451, 0.0003912890381148254, 0.00023787914952826616; 1.0, 0.0
0.0011004179365092194, 0.2668244842746026, 0.5522078640038699, 0.3955461293743372, 0.00046580906936032865, 0.000538738053225529, 0.0006306709265175718, 0.0006228395061728395, 0.00024351453337514766, 0.0001350865246509173, 0.0001800974872502013, 6.205165834336445e-05, 0.4377043178454967, 0.0062588313861865925, 0.15572628072203146, 0.0013959682859474055, 0.00014025252525252526, 0.0014125, 0.0005291022704547008, 0.00044009896675924263, 0.0014930207047579133, 0.24786780383795315, 0.49897903282035955, 0.3396087298466378, 0.0005230660898033041, 0.48108302339859027, 0.0005866613418530352, 0.0008171821305841925, 0.0004107799394494925, 0.00021284228230761975; 1.0, 0.0
